time,open,high,low,close
1523232000,7022.19297622,7176.58673761,6618.10575589,6772.62532685
1523318400,6775.62008247,6883.26183743,6660.0096735,6833.48518292
1523404800,6832.21651717,6966.16950135,6806.66351476,6939.39538536
1523491200,6940.49218153,8039.28051498,6766.61311874,7916.6333495
1523577600,7919.69270308,8222.66755208,7753.48097353,7881.58132288
1523664000,7884.11748163,8176.35841821,7832.2774988,8004.78750869
1523750400,8005.45724156,8410.49406401,8005.45724156,8356.51779449
1523836800,8357.7896956,8407.70365095,7904.51722374,8052.15379702
1523923200,8051.83728822,8157.27010037,7827.80130839,7893.11145817
1524009600,7888.9764861,8222.41003185,7880.08884487,8165.36138831
1524096000,8168.62355402,8295.93190553,8102.55961902,8276.10021228
1524182400,8275.73965036,8929.74504021,8223.48643787,8870.6876261
1524268800,8871.78068086,9027.37678589,8617.41153687,8922.80265703
1524355200,8923.73174621,9019.02926725,8759.17517008,8796.08423338
1524441600,8797.37460605,8994.90826284,8774.83425825,8937.50400036
1524528000,8938.45092296,9732.03295926,8930.40873026,9655.23951062
1524614400,9652.43618392,9754.1255566,8737.8401838,8863.12408383
1524700800,8860.29025545,9304.06389635,8658.41617501,9281.90370763
1524787200,9276.64009971,9375.21412782,8909.06320256,8926.31800253
1524873600,8923.44598153,9427.77860985,8876.72241041,9343.69249092
1524960000,9341.29632476,9534.8231756,9186.37117344,9393.28465947
1525046400,9399.02340995,9441.80715666,9121.08780978,9237.87467919
1525132800,9242.19490995,9242.19490995,8834.35663061,9063.79620992
1525219200,9066.74655783,9256.90351099,8979.9762844,9215.19097771
1525305600,9217.27349402,9792.11974337,9162.71138679,9732.8400377
1525392000,9730.15657705,9766.93615508,9531.48506196,9689.47998802
1525478400,9689.09000997,9953.50849542,9672.55272568,9823.45080112
1525564800,9823.94731316,9909.08973243,9413.71882617,9619.66259433
1525651200,9619.35208613,9633.89185302,9184.20053219,9363.67057922
1525737600,9358.27079503,9454.68664021,9045.84975772,9179.8857115
1525824000,9176.30989498,9360.48030729,8974.97978215,9306.44545308
1525910400,9309.31296108,9382.63107197,9002.75148795,9016.57296852
1525996800,9014.37228789,9014.37228789,8349.43674027,8401.44639392
1526083200,8413.27209638,8643.60222281,8221.14394411,8467.80805684
1526169600,8476.0932375,8758.37755295,8339.72894791,8688.48043496
1526256000,8688.85274961,8877.88976917,8291.37721236,8673.43338392
1526342400,8672.89987051,8841.14188403,8431.51459218,8472.49895871
1526428800,8474.66052985,8490.77759901,8114.98417915,8341.4292387
1526515200,8342.99049101,8468.5318175,7997.52805329,8061.36936403
1526601600,8059.66050067,8274.63361705,7931.46199383,8243.75772319
1526688000,8243.93797547,8395.30388374,8156.4218423,8239.20323598
1526774400,8227.91932709,8584.63542355,8173.62536665,8517.87514514
1526860800,8518.07485991,8577.10597638,8321.10707723,8397.87415916
1526947200,8396.61395345,8403.37606517,7955.8457398,7986.0283491
1527033600,7986.09492084,8026.59562799,7445.64034112,7501.91026397
1527120000,7506.05505219,7726.01501054,7270.65192073,7579.86642094
1527206400,7578.07840201,7649.1306287,7343.31370876,7463.95636364
1527292800,7460.84175539,7622.13267687,7296.34189932,7333.80154768
1527379200,7332.97071983,7391.1737167,7227.36256222,7343.62435265
1527465600,7344.30452363,7434.95045167,7074.62532678,7104.58083056
1527552000,7108.26906473,7519.97026859,7050.86463914,7458.70771577
1527638400,7463.49928751,7553.89893583,7279.8321081,7380.18361025
1527724800,7380.02549043,7595.7665798,7340.13066761,7487.18880401
1527811200,7486.08076868,7602.68728467,7355.32397279,7518.75595166
1527897600,7519.12280492,7685.53517202,7446.94882906,7636.53114612
1527984000,7637.24255099,7777.35047673,7597.38310636,7711.66179567
1528070400,7711.45131537,7752.58176193,7453.44060529,7491.3094954
1528156800,7492.28494209,7655.75601384,7371.13737937,7617.11123044
1528243200,7619.655211,7692.49143586,7495.32255108,7655.60840296
1528329600,7656.33884704,7747.39795019,7634.79169904,7687.98264398
1528416000,7685.6423383,7693.4812,7545.76070036,7618.42265214
1528502400,7618.58462823,7677.41408941,7473.58631858,7499.46267336
1528588800,7495.01877655,7495.01877655,6644.3144901,6766.86514214
1528675200,6770.60204033,6904.23413098,6646.69197612,6880.30152701
1528761600,6878.11900572,6878.11900572,6453.47060418,6551.22872423
1528848000,6550.29733553,6611.42088875,6141.27245011,6300.12013298
1528934400,6299.98901988,6708.3349984,6277.50883085,6640.50395225
1529020800,6642.54496504,6654.0484374,6373.29721297,6392.18446651
1529107200,6392.76990441,6551.06053744,6335.86593512,6487.57784179
1529193600,6489.95346074,6569.68247134,6430.89221344,6443.42676473
1529280000,6445.78001901,6792.38731374,6387.94119573,6708.81811603
1529366400,6708.98159497,6829.75614113,6675.07549071,6743.40050328
1529452800,6737.03099237,6810.64866628,6562.09090805,6758.18461367
1529539200,6759.21546502,6784.14263431,6686.1760342,6718.99199278
1529625600,6719.24906214,6729.27644247,5941.79606863,6056.40278016
1529712000,6056.23118202,6254.28317183,6039.13248854,6169.52434659
1529798400,6170.89702559,6245.54379464,5777.28547643,6150.65312024
1529884800,6149.65001779,6320.98111157,6089.57847249,6247.20983747
1529971200,6248.23777073,6269.90656722,6053.34809864,6077.31809176
1530057600,6070.38614922,6173.94334958,5999.03626308,6133.64296469
1530144000,6133.58747416,6158.45395892,5826.18928509,5851.16315494
1530230400,5852.38956014,6296.89905332,5797.58275693,6204.92596009
1530316800,6205.12050885,6508.49577394,6196.66431114,6388.86256792
1530403200,6389.98981649,6426.94274756,6263.61888805,6347.8735814
1530489600,6347.01294533,6671.07560819,6275.70726294,6615.59720879
1530576000,6614.3517032,6665.39677127,6468.96545187,6502.20763797
1530662400,6506.4632204,6781.85421172,6414.17814127,6586.43581614
1530748800,6586.18300046,6680.5031881,6461.46367667,6530.32031611
1530835200,6531.06799524,6629.06970452,6455.34564014,6600.4512341
1530921600,6603.7631367,6820.9725612,6514.97014,6756.76625537
1531008000,6758.09626781,6780.52314495,6681.48504735,6703.26009515
1531094400,6703.42203725,6793.498228,6627.01135219,6660.68568103
1531180800,6661.90816996,6677.57395175,6276.97229459,6301.49981952
1531267200,6300.40755764,6395.19331285,6290.86157021,6380.37722213
1531353600,6379.44075725,6379.44075725,6083.12613562,6245.44924728
1531440000,6244.07895201,6328.16501876,6135.78121718,6219.48624642
1531526400,6218.94572763,6316.73577297,6186.80588688,6250.91482016
1531612800,6251.85291153,6386.44419368,6234.43530662,6349.25957045
1531699200,6349.13683434,6747.41602195,6334.0434042,6727.15188655
1531785600,6721.09076638,7454.71527427,6662.96692071,7315.32011432
1531872000,7315.74923812,7567.99008413,7248.27595308,7374.59093571
1531958400,7377.32406588,7548.60472121,7285.17511466,7469.82203615
1532044800,7470.69665119,7673.52546801,7279.36000888,7330.81060404
1532131200,7330.82622408,7444.83984749,7217.09127971,7403.63449861
1532217600,7401.64296865,7563.14842683,7342.83368502,7396.63810091
1532304000,7393.92856061,7795.57968675,7375.20415743,7717.67459308
1532390400,7716.3918567,8475.22171842,7696.05812924,8398.50326395
1532476800,8380.33143998,8477.53598266,8054.64425047,8166.61550302
1532563200,8167.85528719,8303.06547866,7856.28582469,7928.98237479
1532649600,7928.59100976,8270.65831165,7799.53387608,8183.99261732
1532736000,8190.19689378,8238.63940301,8073.82584473,8238.63940301
1532822400,8230.07121871,8285.14587382,8124.49849611,8215.53317741
1532908800,8216.6275407,8276.16291322,7861.7086547,8168.31024715
1532995200,8165.89303582,8166.17776685,7650.05208044,7725.01693318
1533081600,7731.90272328,7753.23793525,7439.35950547,7602.94155913
1533168000,7599.75351405,7701.89051631,7463.6507901,7535.31928091
1533254400,7529.02720875,7532.32922854,7287.67658333,7415.91248714
1533340800,7416.24071013,7483.91181027,6934.01432459,7008.90190756
1533427200,7009.68637,7082.15369398,6891.50301734,7028.15598262
1533513600,7026.27407939,7151.99713534,6843.97960952,6937.93853881
1533600000,6936.57948087,7148.1272469,6679.82358637,6718.2823751
1533686400,6718.48469154,6718.48469154,6133.49612848,6280.23495061
1533772800,6280.75195428,6623.84942015,6196.7415846,6536.84365329
1533859200,6543.88782733,6577.14844954,6020.54012179,6145.23983247
1533945600,6147.49170275,6482.98146083,6013.85418157,6233.60303247
1534032000,6250.22200037,6463.52594483,6174.00399145,6315.54661682
1534118400,6314.20228172,6534.65300443,6153.0054164,6256.02972601
1534204800,6252.96542466,6252.96542466,5891.5804376,6192.90062252
1534291200,6192.85097769,6622.9906625,6189.01560987,6272.41227335
1534377600,6271.68642376,6473.21368079,6215.93323159,6317.95292095
1534464000,6316.39198012,6586.63596721,6296.31120079,6585.1586643
1534550400,6586.602799,6611.11505833,6310.32037969,6397.32052476
1534636800,6395.00016321,6548.04193859,6321.45669969,6486.93063512
1534723200,6486.70542076,6520.85787249,6233.65901959,6258.18099324
1534809600,6255.88654059,6497.55790884,6250.74164618,6477.20381415
1534896000,6477.68829381,6872.9288015,6253.35423776,6353.69536916
1534982400,6358.16401489,6563.09573247,6348.6592499,6525.49337301
1535068800,6529.16462014,6722.07023035,6463.67523649,6694.53672055
1535155200,6694.14470045,6837.94032822,6670.85193021,6733.52401505
1535241600,6732.51685337,6775.1726197,6575.28901994,6707.54216759
1535328000,6705.78789443,6925.57382178,6657.10220889,6904.8942743
1535414400,6903.75673529,7125.41790815,6869.6282072,7077.0593676
1535500800,7077.53744864,7121.60291567,6919.38056663,7035.39584639
1535587200,7033.75159423,7053.49297442,6799.95762759,6982.01999848
1535673600,6984.76638197,7084.46378949,6889.01925728,7014.25604165
1535760000,7012.81056521,7262.78063708,7012.81056521,7190.1862096
1535846400,7190.18062968,7345.68977672,7134.04127201,7292.74685966
1535932800,7293.53053655,7334.56018697,7196.72297202,7260.69543031
1536019200,7260.51479769,7403.1529871,7235.83047675,7357.52150741
1536105600,7356.58303706,7385.79069712,6677.18363273,6693.4213096
1536192000,6686.53485649,6708.88176944,6281.33308001,6501.93483272
1536278400,6500.24074184,6530.92750148,6328.32947197,6397.75924083
1536364800,6399.89685543,6464.30614221,6123.68107128,6187.44352305
1536451200,6186.77349419,6442.76452255,6151.90755091,6239.34790028
1536537600,6239.65111797,6353.03806324,6238.61786834,6305.60757185
1536624000,6306.83804144,6398.99057902,6178.63570584,6282.57611734
1536710400,6282.5992096,6343.24473664,6201.87101161,6327.67227471
1536796800,6329.74857446,6524.18156384,6328.90929192,6486.60865893
1536883200,6485.1114203,6582.66843004,6393.88026072,6481.66009297
1536969600,6479.30752521,6564.43548505,6472.25759854,6519.92112615
1537056000,6518.09751897,6518.09751897,6390.97653927,6497.88433771
1537142400,6497.8480867,6528.85151447,6207.71806789,6252.29978055
1537228800,6249.51961833,6382.4880203,6229.62083653,6335.40816966
1537315200,6334.45881173,6511.01489225,6113.02874958,6389.00437675
1537401600,6390.9352226,6535.91702104,6347.70773652,6493.92572176
1537488000,6494.91069696,6777.70905462,6493.96571352,6753.91294569
1537574400,6754.43354024,6822.57601467,6632.58331006,6714.12788706
1537660800,6713.00700718,6768.89081456,6666.64576834,6701.86828724
1537747200,6700.94492223,6716.54186718,6557.34319825,6581.1874612
1537833600,6580.71068901,6580.71068901,6333.12978003,6435.4037249
1537920000,6436.13680736,6541.69057337,6382.11848854,6458.3201877
1538006400,6458.86801866,6724.31340845,6434.06790619,6683.47954341
1538092800,6685.50261885,6795.13594938,6536.11679297,6624.0550372
1538179200,6622.60242335,6622.60242335,6463.70233703,6586.64466678
1538265600,6584.1081766,6642.28892015,6533.50349336,6605.73836854
1538352000,6605.41685975,6644.06552584,6496.20678161,6579.62455591
1538438400,6579.11854141,6602.46077857,6467.29089298,6507.2651577
1538524800,6504.30017231,6517.38526628,6409.70457063,6471.2932796
1538611200,6472.51835295,6602.25675979,6465.59069682,6559.31552209
1538697600,6559.95079096,6651.23540243,6523.92979706,6606.55004328
1538784000,6606.91256195,6612.42393082,6543.4848977,6563.19311144
1538870400,6563.30941649,6601.15731727,6506.79745133,6580.27607327
1538956800,6580.31522572,6672.77496948,6555.27618169,6623.28765516
1539043200,6623.65865495,6632.13268159,6568.22605705,6609.78001649
1539129600,6608.64036545,6609.270204,6467.99334507,6551.66852508
1539216000,6550.62393401,6550.62393401,6128.20027801,6178.73901765
1539302400,6179.95588031,6264.73095324,6141.674711,6219.70210922
1539388800,6212.92771655,6246.37537893,6208.93097242,6234.84744113
1539475200,6231.75347995,6317.26386632,6192.62867085,6223.76496873
1539561600,6220.3483398,6875.1905256,6191.65277566,6521.54608072
1539648000,6521.86981949,6604.1047434,6474.34535567,6538.18496512
1539734400,6535.82289711,6548.75300557,6479.93709755,6518.60386628
1539820800,6508.55279374,6551.97855365,6405.45923998,6444.20999088
1539907200,6443.74113571,6460.8937681,6405.30446673,6425.99741126
1539993600,6423.29594399,6465.21940306,6410.06623293,6456.87808105
1540080000,6455.0183143,6506.12425803,6449.07875379,6454.26951886
1540166400,6452.71835122,6470.94136064,6418.53868437,6444.71053224
1540252800,6444.39028643,6452.39060105,6399.43459558,6429.48744507
1540339200,6429.52640188,6495.09281514,6428.42857182,6443.76225181
1540425600,6443.70406395,6458.20052238,6400.91465639,6421.66637538
1540512000,6421.47224473,6481.59886319,6410.12038,6432.47794266
1540598400,6432.43798507,6448.52151675,6409.46915822,6431.3497252
1540684800,6430.75024349,6442.65553754,6408.76014665,6433.17779997
1540771200,6432.73051332,6442.54673864,6243.90007038,6285.9058428
1540857600,6286.28132853,6312.39997688,6265.26593026,6287.90431736
1540944000,6287.84041985,6365.9235726,6213.54367125,6320.67866449
1541030400,6322.35767774,6376.5333909,6308.6852028,6357.34416029
1541116800,6357.07243143,6394.303997,6347.46192268,6367.78570617
1541203200,6368.30460953,6369.01996415,6322.05146086,6347.85520475
1541289600,6347.87355028,6475.25081819,6328.55520621,6443.72571061
1541376000,6445.38157992,6454.81370889,6388.42782994,6416.6952362
1541462400,6416.86776656,6465.40760857,6400.12130491,6460.61380761
1541548800,6461.71840842,6549.76699119,6460.87474113,6516.46190313
1541635200,6516.32753566,6525.18751973,6415.53252444,6423.49954709
1541721600,6423.1873382,6431.49196287,6331.19497182,6353.99468233
1541808000,6354.2035341,6396.22338778,6353.10633181,6367.95256935
1541894400,6367.94256872,6386.09547412,6296.82682195,6382.87839322
1541980800,6383.14807038,6408.57223354,6332.26972361,6354.70660764
1542067200,6354.78786223,6355.74515609,6291.97785281,6306.63695284
1542153600,6305.45587783,6337.99809083,5407.16296062,5681.19024835
1542240000,5675.2284831,5708.99285616,5260.56486867,5613.84148986
1542326400,5607.8589772,5641.94697624,5451.24690106,5543.94596379
1542412800,5544.11367409,5567.30223469,5482.62222134,5532.88719575
1542499200,5532.96220875,5672.30752858,5532.96220875,5581.22280848
1542585600,5580.83287403,5581.31137888,4710.38289917,4764.34595724
1542672000,4763.65686735,4915.12575805,4107.95902648,4402.28585016
1542758400,4397.15389536,4654.05987037,4278.32264557,4568.79556316
1542844800,4570.93666737,4613.07468479,4261.38731722,4285.10185645
1542931200,4290.93401356,4383.46624612,4124.26916833,4316.00290948
1543017600,4315.9036433,4402.5720882,3694.00524866,3816.17353743
1543104000,3817.540538,4133.56154645,3514.73983595,3973.57153311
1543190400,3971.16180468,4093.14568345,3562.56043989,3758.35610631
1543276800,3756.06845652,3854.96857564,3598.71263114,3799.62630986
1543363200,3799.96122584,4375.57285532,3799.96122584,4241.94521946
1543449600,4243.12404923,4418.22207958,4108.24432312,4262.41768025
1543536000,4270.24555758,4311.11733344,3891.00023365,3990.96672036
1543622400,3991.15517028,4278.83558282,3924.57944226,4168.23944078
1543708800,4167.64303231,4286.83624205,4056.63472201,4120.26988087
1543795200,4120.27843815,4132.73279109,3779.24785147,3852.06216229
1543881600,3851.65465311,4058.1419658,3761.37107545,3923.79877913
1543968000,3924.6373772,3934.03358535,3696.23758813,3711.2569217
1544054400,3713.78705541,3859.76689619,3452.84727688,3458.4451492
1544140800,3459.22060478,3546.42115104,3229.88266215,3399.60808459
1544227200,3398.43655057,3507.53776478,3271.28428837,3424.47415168
1544313600,3425.64613763,3672.69468013,3400.7620675,3560.14961382
1544400000,3560.13404012,3618.61680168,3388.86666478,3438.0182689
1544486400,3436.7406132,3455.38089587,3319.96900993,3369.20190518
1544572800,3366.30637909,3512.99618368,3349.14165188,3456.52971072
1544659200,3457.55976272,3462.54226748,3252.78374094,3283.37736306
1544745600,3283.81077954,3306.82233595,3157.90828597,3213.91621193
1544832000,3212.38986527,3247.91419378,3148.33357194,3207.53011848
1544918400,3205.6189052,3287.50060925,3204.3290191,3222.68603847
1545004800,3222.15995355,3613.01491464,3211.18708638,3529.3967192
1545091200,3529.38682191,3703.82412557,3462.82126107,3692.67596182
1545177600,3700.51889648,3948.71570904,3670.79450372,3712.29092114
1545264000,3711.49264166,4198.92810701,3690.5736353,4116.85445348
1545350400,4105.8479026,4188.83684984,3808.12074509,3871.43235631
1545436800,3873.83046977,4034.60908005,3823.48112218,4018.05197794
1545523200,4015.97914963,4093.02448693,3944.51849369,3979.44900473
1545609600,3978.65534247,4272.73134378,3978.65534247,4063.00971967
1545696000,4061.81308834,4069.59918581,3711.15644857,3813.3218485
1545782400,3811.01031367,3896.5645673,3719.42398002,3838.19464363
1545868800,3837.89723765,3868.27359702,3595.78952315,3619.62065158
1545955200,3619.7518196,3981.19029819,3605.748606,3923.21317972
1546041600,3925.07061027,3969.25538589,3748.39623629,3760.11110851
1546128000,3771.71761497,3892.29396566,3731.17920099,3867.8422063
1546214400,3871.71949481,3873.50525883,3677.13849725,3725.54373883
1546300800,3727.73699969,3864.98071251,3682.9036827,3855.86749167
1546387200,3860.56315023,3950.02576554,3807.08914855,3926.44770892
1546473600,3927.50206081,3929.20081684,3769.80967772,3817.76808813
1546560000,3817.91015396,3877.48737077,3763.36341209,3850.78976768
1546646400,3850.308222,3900.44402242,3813.67925389,3825.68701222
1546732800,3827.64895294,4114.66878078,3795.47044649,4075.43477575
1546819200,4075.57226319,4101.28451931,3985.71217074,4032.10115068
1546905600,4031.9028993,4127.61693449,3976.72936874,4015.8537835
1546992000,4016.20322964,4065.06450721,3988.05652855,4020.11969322
1547078400,4021.0509459,4055.66901631,3604.42279741,3647.42060362
1547164800,3648.13638935,3706.21019868,3596.94452297,3652.23561465
1547251200,3650.71607218,3665.38404145,3589.7347917,3637.01526544
1547337600,3637.38276119,3657.80262337,3509.0852445,3533.25181861
1547424000,3533.53717167,3724.64293787,3526.92635723,3682.08333502
1547510400,3680.57576654,3701.35188793,3569.95516014,3598.00812071
1547596800,3595.21618674,3676.12206922,3587.66731108,3619.68423715
1547683200,3624.72294194,3668.15437052,3563.33006237,3656.71397644
1547769600,3655.12422277,3658.35209106,3594.69164903,3621.61380608
1547856000,3623.09881175,3774.77987688,3622.12144004,3701.285401
1547942400,3697.38615494,3722.26926023,3499.075785,3548.71777912
1548028800,3551.12623578,3575.9524353,3507.24511443,3545.61757876
1548115200,3545.59311744,3623.21580898,3449.49426488,3591.95170964
1548201600,3591.30288426,3626.62344884,3539.4916295,3569.11235769
1548288000,3568.8166168,3607.03985324,3543.95409367,3588.04209174
1548374400,3588.08842724,3595.59200972,3530.49567306,3575.18954111
1548460800,3575.09064257,3669.58803609,3560.55928932,3574.93292501
1548547200,3574.56804312,3582.55591358,3496.21239788,3549.7580757
1548633600,3549.07719907,3552.33660936,3394.55922779,3446.46349555
1548720000,3446.45131172,3455.09990761,3362.48732126,3412.16253192
1548806400,3410.74064673,3476.9402676,3389.75015121,3456.58728891
1548892800,3456.65021896,3490.40851235,3415.94239255,3429.23065676
1548979200,3431.06356061,3474.58175058,3394.09143756,3456.38306689
1549065600,3456.36420981,3502.15469985,3431.91455595,3489.54723693
1549152000,3490.19813456,3492.87470141,3410.47974587,3439.0100082
1549238400,3438.57186297,3458.63493157,3417.58663662,3429.42568734
1549324800,3428.02761321,3447.38010274,3416.83378131,3444.62077232
1549411200,3446.63895734,3456.85098528,3354.2896866,3384.12974634
1549497600,3383.02742953,3400.92591192,3369.35976542,3374.52153598
1549584000,3374.58480946,3727.03184592,3360.88331589,3642.99849187
1549670400,3644.08569236,3657.72195835,3615.53414212,3644.80995353
1549756800,3645.10737939,3674.00684788,3600.92184113,3672.4796442
1549843200,3673.19131429,3674.03284315,3601.51869584,3608.72885064
1549929600,3608.80410255,3636.80937426,3571.15760954,3607.58764838
1550016000,3607.42427959,3644.98857206,3581.54233444,3595.51646339
1550102400,3594.8813573,3606.61004159,3564.0162892,3581.49375686
1550188800,3581.23204097,3633.01176574,3568.28130769,3586.96140754
1550275200,3587.28266896,3630.66953759,3586.18391505,3601.39688197
1550361600,3601.46101321,3688.10025418,3585.3705257,3653.88554165
1550448000,3654.28963179,3937.05454016,3645.72018264,3895.52555115
1550534400,3895.13080266,3998.76706211,3869.06318019,3914.89146587
1550620800,3913.10590992,3985.52717712,3891.99495415,3966.14557855
1550707200,3965.13625086,4015.04983105,3895.80163295,3924.33358479
1550793600,3924.79698774,3982.999538,3910.63538399,3970.26833096
1550880000,3969.41506605,4179.32227833,3937.35265634,4135.43391584
1550966400,4135.58562533,4209.38707905,3744.25912232,3757.9170698
1551052800,3757.7068741,3882.7080517,3757.30303924,3842.73098592
1551139200,3841.84584924,3851.42644394,3790.69202214,3815.76403188
1551225600,3814.69492804,3842.42678148,3680.94109692,3818.30117319
1551312000,3818.14759031,3900.62567616,3787.91360962,3813.66601736
1551398400,3813.49355208,3863.33594104,3813.23960012,3830.64012679
1551484800,3829.92529924,3841.93059426,3782.02230146,3831.57855027
1551571200,3831.62972518,3838.79969944,3784.57693907,3808.46408618
1551657600,3808.19915902,3826.28261399,3692.81936329,3720.40977376
1551744000,3720.46044401,3887.76600016,3712.01506583,3865.75778006
1551830400,3866.02693989,3902.04143649,3830.47905681,3869.49648687
1551916800,3869.51746877,3908.38075932,3851.56537545,3875.38121352
1552003200,3875.41392261,3929.21617603,3793.46001181,3862.11965481
1552089600,3860.79527902,3965.60791277,3854.80516229,3937.06495398
1552176000,3936.92711292,3936.92711292,3888.62399305,3921.15285671
1552262400,3921.51728222,3931.35830359,3842.53727372,3869.30064683
1552348800,3868.83492114,3895.96179465,3819.69814991,3878.49458159
1552435200,3879.24565669,3888.69021832,3847.44010359,3868.4623649
1552521600,3868.49167426,3916.47430864,3806.2559108,3871.78755988
1552608000,3872.65380068,3925.97074712,3868.79396622,3921.01655437
1552694400,3920.15599604,4056.10236884,3919.81876271,4010.61508708
1552780800,4010.60740573,4011.68418777,3957.53120775,3988.9039024
1552867200,3988.91861003,4037.70865137,3954.84571659,3987.29875165
1552953600,3987.43478625,4027.16408974,3968.91294467,4017.10811214
1553040000,4016.77650203,4059.24197084,3984.84221295,4049.98774733
1553126400,4050.32173814,4070.28475387,3942.19903055,3988.82852723
1553212800,3988.77051608,4012.30721149,3977.73795708,3998.59208301
1553299200,3998.01230357,4014.19941242,3975.99170213,3999.46917748
1553385600,3998.25949309,3998.25949309,3959.4308095,3985.72149756
1553472000,3985.35626568,3992.18868332,3876.04553517,3920.64475762
1553558400,3920.54048656,3934.65684911,3896.40940759,3934.65684911
1553644800,3934.56999882,4046.53034034,3926.60733858,4039.94504801
1553731200,4039.18785792,4039.18785792,4007.82279132,4026.9304873
1553817600,4026.47432439,4115.35801388,4022.17495319,4108.13870044
1553904000,4108.40511213,4143.72386015,4059.45600183,4106.95652184
1553990400,4107.62745907,4116.43300062,4092.07859635,4108.78816778
1554076800,4107.97441116,4160.76453277,4069.18841919,4147.53119928
1554163200,4147.61420697,5070.20592985,4142.98433542,4906.51485272
1554249600,4908.72922514,5339.15199293,4827.2934511,4976.00749415
1554336000,4975.47490304,5068.20392495,4795.12144226,4911.50649836
1554422400,4916.43854497,5073.32941474,4895.47679958,5046.95150939
1554508800,5047.02980639,5244.05590725,4928.60348812,5051.86192741
1554595200,5052.98698114,5265.8783733,5040.85295033,5202.10084378
1554681600,5203.24325471,5344.17282863,5137.96243159,5293.39915995
1554768000,5292.44113313,5292.44113313,5158.83261773,5197.6578875
1554854400,5193.11696973,5464.52454135,5174.30655293,5319.36675924
1554940800,5325.46708796,5343.36906482,4985.43351717,5048.64130836
1555027200,5046.57622119,5117.10903247,4925.42187227,5087.0891928
1555113600,5086.22537698,5126.04759768,5053.51875628,5076.74484877
1555200000,5075.6594277,5188.40378376,5028.6180095,5168.12179112
1555286400,5167.79493613,5193.15919024,4962.68198216,5037.09127523
1555372800,5031.03659236,5231.82181391,5024.93859178,5209.47715414
1555459200,5208.07734238,5268.77875045,5190.3800975,5236.60363663
1555545600,5233.11793211,5318.18253861,5231.9687413,5287.37595661
1555632000,5287.64412393,5354.16689473,5208.65624452,5294.34976877
1555718400,5294.60329838,5364.81620935,5267.18837898,5324.65057345
1555804800,5324.83108595,5346.45324692,5228.02600621,5303.66880495
1555891200,5302.95178381,5441.73846208,5262.61466123,5393.9199986
1555977600,5394.18900936,5622.02891088,5369.98242711,5537.0612364
1556064000,5536.63853129,5625.64515612,5386.38337641,5451.33773766
1556150400,5450.03082304,5520.46673893,5016.1258709,5153.18553255
1556236800,5148.9580011,5323.77729873,5090.68644377,5217.24667498
1556323200,5215.45388859,5267.40127957,5170.78631783,5221.14452839
1556409600,5220.93259016,5279.47857034,5182.4487628,5225.17164273
1556496000,5224.74453287,5268.10120113,5147.74744159,5218.5644747
1556582400,5218.34410176,5346.77965478,5200.02618668,5331.67465223
1556668800,5331.69604969,5405.15804841,5329.60806506,5379.60707137
1556755200,5378.13594162,5487.42086637,5369.60380149,5457.62760833
1556841600,5456.70168117,5858.94372615,5439.02966133,5726.63564544
1556928000,5727.51854043,5885.77178395,5581.93468746,5828.3843557
1557014400,5828.11816366,5833.95219223,5689.77166527,5773.57778636
1557100800,5774.68366385,5812.17658167,5631.82874134,5744.27178552
1557187200,5746.02538631,6015.66751412,5746.02538631,5800.14025482
1557273600,5801.37864071,6018.37153407,5734.51407241,5982.2500127
1557360000,5990.01630914,6190.42037864,5978.37770668,6165.42038584
1557446400,6169.2438196,6436.19106614,6126.60797634,6349.41327009
1557532800,6349.77858789,7430.42572117,6349.77858789,7208.12292143
1557619200,7193.16895931,7577.66039799,6773.78789022,6975.69881159
1557705600,6972.45355121,8151.35622037,6874.168898,7808.2727275
1557792000,7812.8973687,8317.57263428,7630.2460905,7988.2396128
1557878400,7991.71821714,8293.20077861,7850.96172017,8199.37963862
1557964800,8199.16192415,8373.07083802,7675.03121716,7879.75531064
1558051200,7881.25997255,7938.25577286,6653.40876732,7363.75002021
1558137600,7365.25622962,7492.15374474,7223.55471302,7268.40246783
1558224000,7266.84766377,8294.74537041,7262.37121442,8194.58635307
1558310400,8195.17732323,8195.17732323,7594.65539046,8006.69893198
1558396800,8007.53656845,8110.5069675,7815.22176249,7955.45661137
1558483200,7950.64937675,8032.51482615,7535.6513038,7625.42347086
1558569600,7620.71501857,7980.12814792,7484.47225557,7879.68022464
1558656000,7881.6668009,8175.37025964,7801.26011009,8002.16150313
1558742400,8000.52266191,8152.17236566,7951.44771826,8072.14937555
1558828800,8068.85682672,8783.19963867,7902.06986565,8745.00794657
1558915200,8744.12872745,8941.84989033,8669.98077167,8778.32488505
1559001600,8774.13663145,8816.50189432,8567.86364574,8719.18110594
1559088000,8715.59655736,8759.338982,8438.29950216,8662.55031987
1559174400,8663.61453661,9074.91752202,8023.70434779,8278.59637759
1559260800,8279.0822831,8584.13714678,8120.69379109,8563.81773034
1559347200,8559.48562623,8623.0973715,8458.88708933,8563.69567146
1559433600,8562.28701252,8833.06753382,8556.54055239,8739.72867112
1559520000,8740.39389621,8742.89869507,8071.09080214,8113.30376355
1559606400,8096.02763093,8096.02763093,7455.70020063,7676.25938093
1559692800,7674.50432511,7917.76732943,7583.17120865,7789.78456662
1559779200,7778.28094944,7869.75115786,7461.95697868,7802.21409116
